No,KASUS PERLINDUNGAN ANAK,Tahun,kode_kabupaten_kota,total_kekerasan_anak,total_kdrt
204,Anak Korban Diluar Pernikahan,2016,3206,0.0,
204,Anak Korban Diluar Pernikahan,2016,3207,0.0,
204,Anak Korban Diluar Pernikahan,2016,3208,0.0,
204,Anak Korban Diluar Pernikahan,2016,3209,0.0,
204,Anak Korban Diluar Pernikahan,2016,3210,0.0,
204,Anak Korban Diluar Pernikahan,2016,3211,0.0,
204,Anak Korban Diluar Pernikahan,2016,3212,0.0,
204,Anak Korban Diluar Pernikahan,2016,3213,0.0,
204,Anak Korban Diluar Pernikahan,2016,3214,0.0,
204,Anak Korban Diluar Pernikahan,2016,3215,0.0,
204,Anak Korban Diluar Pernikahan,2016,3216,0.0,
204,Anak Korban Diluar Pernikahan,2016,3217,0.0,
204,Anak Korban Diluar Pernikahan,2016,3218,0.0,
204,Anak Korban Diluar Pernikahan,2016,3271,0.0,
204,Anak Korban Diluar Pernikahan,2016,3272,0.0,
204,Anak Korban Diluar Pernikahan,2016,3273,0.0,
204,Anak Korban Diluar Pernikahan,2016,3274,0.0,
204,Anak Korban Diluar Pernikahan,2016,3275,0.0,
204,Anak Korban Diluar Pernikahan,2016,3276,0.0,
204,Anak Korban Diluar Pernikahan,2016,3277,0.0,
204,Anak Korban Diluar Pernikahan,2016,3278,0.0,
204,Anak Korban Diluar Pernikahan,2016,3279,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3201,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3202,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3203,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3204,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3205,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3206,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3207,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3208,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3209,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3210,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3211,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3212,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3213,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3214,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3215,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3216,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3217,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3218,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3271,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3272,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3273,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3274,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3275,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3276,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3277,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3278,0.0,
205,Anak Korban Pengasuhan Bermasalah/Konflik Orangtua/Keluarga,2016,3279,0.0,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3201,0.5028802272770196,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3202,0.203006569602096,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3203,0.1840323579493772,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3204,0.317742498238066,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3205,0.2485653535746128,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3206,0.1330819077989296,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3207,0.0810459673338984,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3208,0.0801433801492448,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3209,0.2134757857130784,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3210,0.08659270355677,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3211,0.0822427899884392,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3212,0.1713802327442328,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3213,0.1405610553510596,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3214,0.0794276722495196,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3215,0.1849707305290172,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3216,0.2927126025226712,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3217,0.1304457170349412,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3218,0.026719761589746,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3271,0.0847875291874624,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3272,0.0259841729150284,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3273,0.1854001552688524,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3274,0.0236978837909056,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3275,0.2214002626250376,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3276,0.1832848408096644,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3277,0.0472168406068804,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3278,0.0520757020150156,
206,Anak Korban Penelantaran Orangtua / Keluarga,2016,3279,0.017125299578428,
207,Anak Hilang (Sebagai Korban),2016,3201,0.8800403977347844,
207,Anak Hilang (Sebagai Korban),2016,3202,0.355261496803668,
207,Anak Hilang (Sebagai Korban),2016,3203,0.3220566264114101,
207,Anak Hilang (Sebagai Korban),2016,3204,0.5560493719166155,
207,Anak Hilang (Sebagai Korban),2016,3205,0.4349893687555723,
207,Anak Hilang (Sebagai Korban),2016,3206,0.2328933386481267,
207,Anak Hilang (Sebagai Korban),2016,3207,0.1418304428343222,
207,Anak Hilang (Sebagai Korban),2016,3208,0.1402509152611784,
207,Anak Hilang (Sebagai Korban),2016,3209,0.3735826249978872,
207,Anak Hilang (Sebagai Korban),2016,3210,0.1515372312243475,
207,Anak Hilang (Sebagai Korban),2016,3211,0.1439248824797686,
207,Anak Hilang (Sebagai Korban),2016,3212,0.2999154073024074,
207,Anak Hilang (Sebagai Korban),2016,3213,0.2459818468643543,
207,Anak Hilang (Sebagai Korban),2016,3214,0.1389984264366593,
207,Anak Hilang (Sebagai Korban),2016,3215,0.3236987784257801,
207,Anak Hilang (Sebagai Korban),2016,3216,0.5122470544146746,
207,Anak Hilang (Sebagai Korban),2016,3217,0.2282800048111471,
207,Anak Hilang (Sebagai Korban),2016,3218,0.0467595827820555,
207,Anak Hilang (Sebagai Korban),2016,3271,0.1483781760780592,
207,Anak Hilang (Sebagai Korban),2016,3272,0.0454723026012997,
207,Anak Hilang (Sebagai Korban),2016,3273,0.3244502717204917,
207,Anak Hilang (Sebagai Korban),2016,3274,0.0414712966340848,
207,Anak Hilang (Sebagai Korban),2016,3275,0.3874504595938158,
207,Anak Hilang (Sebagai Korban),2016,3276,0.3207484714169127,
207,Anak Hilang (Sebagai Korban),2016,3277,0.0826294710620407,
207,Anak Hilang (Sebagai Korban),2016,3278,0.0911324785262773,
207,Anak Hilang (Sebagai Korban),2016,3279,0.029969274262249,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3201,1.7600807954695687,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3202,0.7105229936073361,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3203,0.6441132528228202,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3204,1.112098743833231,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3205,0.8699787375111447,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3206,0.4657866772962535,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3207,0.2836608856686444,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3208,0.2805018305223568,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3209,0.7471652499957744,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3210,0.303074462448695,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3211,0.2878497649595372,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3212,0.5998308146048148,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3213,0.4919636937287086,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3214,0.2779968528733186,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3215,0.6473975568515602,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3216,1.024494108829349,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3217,0.4565600096222942,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3218,0.093519165564111,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3271,0.2967563521561184,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3272,0.0909446052025994,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3273,0.6489005434409834,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3274,0.0829425932681696,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3275,0.7749009191876316,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3276,0.6414969428338254,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3277,0.1652589421240814,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3278,0.1822649570525546,
208,Anak Korban Penculikan Keluarga (Child Abduction),2016,3279,0.059938548524498,
301,Anak Korban Konflik Agama dan Budaya,2016,3201,0.3771601704577647,
301,Anak Korban Konflik Agama dan Budaya,2016,3202,0.152254927201572,
301,Anak Korban Konflik Agama dan Budaya,2016,3203,0.1380242684620329,
301,Anak Korban Konflik Agama dan Budaya,2016,3204,0.2383068736785495,
301,Anak Korban Konflik Agama dan Budaya,2016,3205,0.1864240151809595,
301,Anak Korban Konflik Agama dan Budaya,2016,3206,0.0998114308491971,
301,Anak Korban Konflik Agama dan Budaya,2016,3207,0.0607844755004238,
301,Anak Korban Konflik Agama dan Budaya,2016,3208,0.0601075351119336,
301,Anak Korban Konflik Agama dan Budaya,2016,3209,0.1601068392848088,
301,Anak Korban Konflik Agama dan Budaya,2016,3210,0.0649445276675775,
301,Anak Korban Konflik Agama dan Budaya,2016,3211,0.0616820924913294,
301,Anak Korban Konflik Agama dan Budaya,2016,3212,0.1285351745581746,
301,Anak Korban Konflik Agama dan Budaya,2016,3213,0.1054207915132947,
301,Anak Korban Konflik Agama dan Budaya,2016,3214,0.0595707541871397,
301,Anak Korban Konflik Agama dan Budaya,2016,3215,0.1387280478967629,
301,Anak Korban Konflik Agama dan Budaya,2016,3216,0.2195344518920033,
301,Anak Korban Konflik Agama dan Budaya,2016,3217,0.0978342877762059,
301,Anak Korban Konflik Agama dan Budaya,2016,3218,0.0200398211923095,
301,Anak Korban Konflik Agama dan Budaya,2016,3271,0.0635906468905967,
301,Anak Korban Konflik Agama dan Budaya,2016,3272,0.0194881296862713,
301,Anak Korban Konflik Agama dan Budaya,2016,3273,0.1390501164516392,
301,Anak Korban Konflik Agama dan Budaya,2016,3274,0.0177734128431792,
301,Anak Korban Konflik Agama dan Budaya,2016,3275,0.1660501969687782,
301,Anak Korban Konflik Agama dan Budaya,2016,3276,0.1374636306072483,
301,Anak Korban Konflik Agama dan Budaya,2016,3277,0.0354126304551603,
301,Anak Korban Konflik Agama dan Budaya,2016,3278,0.0390567765112617,
301,Anak Korban Konflik Agama dan Budaya,2016,3279,0.012843974683821,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3201,3.8973217613969022,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3202,1.573300914416244,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3203,1.426250774107673,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3204,2.4625043613450117,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3205,1.9263814902032488,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3206,1.0313847854417042,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3207,0.6281062468377127,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3208,0.6211111961566472,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3209,1.6544373392763576,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3210,0.6710934525649674,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3211,0.6373816224104039,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3212,1.3281968037678042,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3213,1.0893481789707118,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3214,0.615564459933777,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3215,1.4335231615998831,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3216,2.268522669550701,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3217,1.0109543070207945,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3218,0.2070781523205315,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3271,0.6571033512028336,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3272,0.2013773400914701,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3273,1.436851203333606,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3274,0.1836585993795184,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3275,1.7158520353440414,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3276,1.4204575162748991,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3277,0.3659305147033231,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3278,0.4035866906163709,
302,"Anak Korban Tayangan, Siaran dan Pertunjukkan Tidak Ramah Anak",2016,3279,0.132721071732817,
303,Anak Korban Pengabaian Hak Agama,2016,3201,0.1257200568192549,
303,Anak Korban Pengabaian Hak Agama,2016,3202,0.050751642400524,
303,Anak Korban Pengabaian Hak Agama,2016,3203,0.0460080894873443,
303,Anak Korban Pengabaian Hak Agama,2016,3204,0.0794356245595165,
303,Anak Korban Pengabaian Hak Agama,2016,3205,0.0621413383936532,
303,Anak Korban Pengabaian Hak Agama,2016,3206,0.0332704769497324,
303,Anak Korban Pengabaian Hak Agama,2016,3207,0.0202614918334746,
303,Anak Korban Pengabaian Hak Agama,2016,3208,0.0200358450373112,
303,Anak Korban Pengabaian Hak Agama,2016,3209,0.0533689464282696,
303,Anak Korban Pengabaian Hak Agama,2016,3210,0.0216481758891925,
303,Anak Korban Pengabaian Hak Agama,2016,3211,0.0205606974971098,
303,Anak Korban Pengabaian Hak Agama,2016,3212,0.0428450581860582,
303,Anak Korban Pengabaian Hak Agama,2016,3213,0.0351402638377649,
303,Anak Korban Pengabaian Hak Agama,2016,3214,0.0198569180623799,
303,Anak Korban Pengabaian Hak Agama,2016,3215,0.0462426826322543,
303,Anak Korban Pengabaian Hak Agama,2016,3216,0.0731781506306678,
303,Anak Korban Pengabaian Hak Agama,2016,3217,0.0326114292587353,
303,Anak Korban Pengabaian Hak Agama,2016,3218,0.0066799403974365,
303,Anak Korban Pengabaian Hak Agama,2016,3271,0.0211968822968656,
303,Anak Korban Pengabaian Hak Agama,2016,3272,0.0064960432287571,
303,Anak Korban Pengabaian Hak Agama,2016,3273,0.0463500388172131,
303,Anak Korban Pengabaian Hak Agama,2016,3274,0.0059244709477264,
303,Anak Korban Pengabaian Hak Agama,2016,3275,0.0553500656562594,
303,Anak Korban Pengabaian Hak Agama,2016,3276,0.0458212102024161,
303,Anak Korban Pengabaian Hak Agama,2016,3277,0.0118042101517201,
303,Anak Korban Pengabaian Hak Agama,2016,3278,0.0130189255037539,
303,Anak Korban Pengabaian Hak Agama,2016,3279,0.004281324894607,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3201,0.3771601704577647,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3202,0.152254927201572,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3203,0.1380242684620329,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3204,0.2383068736785495,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3205,0.1864240151809595,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3206,0.0998114308491971,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3207,0.0607844755004238,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3208,0.0601075351119336,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3209,0.1601068392848088,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3210,0.0649445276675775,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3211,0.0616820924913294,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3212,0.1285351745581746,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3213,0.1054207915132947,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3214,0.0595707541871397,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3215,0.1387280478967629,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3216,0.2195344518920033,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3217,0.0978342877762059,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3218,0.0200398211923095,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3271,0.0635906468905967,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3272,0.0194881296862713,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3273,0.1390501164516392,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3274,0.0177734128431792,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3275,0.1660501969687782,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3276,0.1374636306072483,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3277,0.0354126304551603,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3278,0.0390567765112617,
304,Anak Korban Pernikahan Di Bawah Umur,2016,3279,0.012843974683821,
305,Anak Sebagai Korban Terorisme,2016,3201,0.0,
305,Anak Sebagai Korban Terorisme,2016,3202,0.0,
305,Anak Sebagai Korban Terorisme,2016,3203,0.0,
305,Anak Sebagai Korban Terorisme,2016,3204,0.0,
305,Anak Sebagai Korban Terorisme,2016,3205,0.0,
305,Anak Sebagai Korban Terorisme,2016,3206,0.0,
305,Anak Sebagai Korban Terorisme,2016,3207,0.0,
305,Anak Sebagai Korban Terorisme,2016,3208,0.0,
305,Anak Sebagai Korban Terorisme,2016,3209,0.0,
305,Anak Sebagai Korban Terorisme,2016,3210,0.0,
305,Anak Sebagai Korban Terorisme,2016,3211,0.0,
305,Anak Sebagai Korban Terorisme,2016,3212,0.0,
305,Anak Sebagai Korban Terorisme,2016,3213,0.0,
305,Anak Sebagai Korban Terorisme,2016,3214,0.0,
305,Anak Sebagai Korban Terorisme,2016,3215,0.0,
305,Anak Sebagai Korban Terorisme,2016,3216,0.0,
305,Anak Sebagai Korban Terorisme,2016,3217,0.0,
305,Anak Sebagai Korban Terorisme,2016,3218,0.0,
305,Anak Sebagai Korban Terorisme,2016,3271,0.0,
305,Anak Sebagai Korban Terorisme,2016,3272,0.0,
305,Anak Sebagai Korban Terorisme,2016,3273,0.0,
305,Anak Sebagai Korban Terorisme,2016,3274,0.0,
305,Anak Sebagai Korban Terorisme,2016,3275,0.0,
305,Anak Sebagai Korban Terorisme,2016,3276,0.0,
305,Anak Sebagai Korban Terorisme,2016,3277,0.0,
305,Anak Sebagai Korban Terorisme,2016,3278,0.0,
305,Anak Sebagai Korban Terorisme,2016,3279,0.0,
306,Anak Korban Paham Radikalisme,2016,3201,0.0,
306,Anak Korban Paham Radikalisme,2016,3202,0.0,
306,Anak Korban Paham Radikalisme,2016,3203,0.0,
306,Anak Korban Paham Radikalisme,2016,3204,0.0,
306,Anak Korban Paham Radikalisme,2016,3205,0.0,
306,Anak Korban Paham Radikalisme,2016,3206,0.0,
306,Anak Korban Paham Radikalisme,2016,3207,0.0,
306,Anak Korban Paham Radikalisme,2016,3208,0.0,
306,Anak Korban Paham Radikalisme,2016,3209,0.0,
306,Anak Korban Paham Radikalisme,2016,3210,0.0,
306,Anak Korban Paham Radikalisme,2016,3211,0.0,
306,Anak Korban Paham Radikalisme,2016,3212,0.0,
306,Anak Korban Paham Radikalisme,2016,3213,0.0,
306,Anak Korban Paham Radikalisme,2016,3214,0.0,
306,Anak Korban Paham Radikalisme,2016,3215,0.0,
